Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
366,2,4,1338,0,HIT_WALL,false,0,5,0,17,0,,,11,12,-6
367,2,4,1338,0,FIXED_CAR,false,0,3,0,17,0,,,11,12,-6
368,2,4,1341,3,HIT_MUD,false,0,4,0,17,0,,,11,12,-9
369,2,4,1344,3,ACCELERATING,false,0,4,0,17,0,,,11,12,-9
370,2,4,1347,3,ACCELERATING,false,0,4,0,17,0,,,11,12,-9
371,2,4,1350,0,HIT_WALL,false,0,5,0,17,0,,,11,12,-14
372,2,4,1350,0,FIXED_CAR,false,0,3,0,17,0,,,11,12,-14
373,2,4,1353,3,ACCELERATING,false,0,3,0,17,0,,,11,12,-14
374,2,4,1359,0,HIT_WALL,false,0,5,0,18,0,,,11,12,-15
375,2,4,1359,0,FIXED_CAR,false,0,3,0,18,0,,,11,12,-15
376,2,4,1362,3,HIT_MUD,false,0,4,0,18,0,,,11,12,-18
377,2,4,1365,0,HIT_MUD,false,0,5,0,18,0,,,11,12,-21
378,2,4,1365,0,FIXED_CAR,false,0,3,0,18,0,,,11,12,-21
379,2,4,1368,3,ACCELERATING,false,0,3,0,18,0,,,11,13,-17
380,2,4,1374,6,ACCELERATING,false,0,3,0,18,0,,,11,13,-17
381,2,4,1380,6,ACCELERATING,false,0,3,0,18,0,,,11,13,-17
382,2,4,1386,6,ACCELERATING,false,0,3,0,18,0,,,11,13,-17
383,2,4,1392,6,ACCELERATING,false,0,3,0,18,1,,,11,13,-13
384,2,4,1398,6,ACCELERATING,false,0,3,0,18,2,,,11,13,-9
385,2,4,1404,6,ACCELERATING,false,0,3,0,18,2,,,11,13,-9
386,2,4,1410,6,ACCELERATING,false,0,3,0,18,2,,,11,13,-9
387,2,4,1416,6,ACCELERATING,false,0,3,0,18,2,,,11,13,-9
388,2,4,1422,6,ACCELERATING,false,0,3,0,18,2,,,11,13,-9
389,2,4,1428,6,ACCELERATING,false,0,3,0,18,2,,,11,13,-9
390,2,4,1434,6,USED_LIZARD,false,0,3,0,18,1,,,11,13,-9
391,2,4,1440,6,USED_LIZARD,false,0,3,0,18,0,,,11,13,-9
392,2,4,1446,6,ACCELERATING,false,0,3,0,18,0,,,11,13,-9
393,2,4,1452,3,HIT_MUD,false,0,4,0,19,0,,,11,13,-8
394,2,4,1455,3,ACCELERATING,false,0,4,0,19,0,,,11,13,-8
395,2,4,1458,3,ACCELERATING,false,0,4,0,19,0,,,11,13,-8
396,2,4,1461,3,ACCELERATING,false,0,4,0,19,0,,,11,13,-8
397,2,4,1464,3,ACCELERATING,false,0,4,0,19,0,,,11,14,-4
398,2,4,1467,3,ACCELERATING,false,0,4,0,19,0,,,11,14,-4
399,2,4,1470,3,ACCELERATING,false,0,4,0,19,0,,,11,14,-4
400,2,4,1473,3,ACCELERATING,false,0,4,0,19,0,,,11,14,-4
401,2,4,1476,3,ACCELERATING,false,0,4,0,19,0,,,11,14,-4
402,2,4,1479,3,ACCELERATING,false,0,4,1,19,0,,,11,14,0
403,2,4,1482,3,ACCELERATING,false,0,4,1,19,0,,,11,14,0
404,2,4,1485,3,ACCELERATING,false,0,4,1,19,0,,,11,14,0
405,2,4,1488,3,ACCELERATING,false,0,4,1,19,0,,,11,14,0
406,2,4,1491,3,ACCELERATING,false,0,4,1,19,0,,,11,14,0
407,2,4,1494,3,ACCELERATING,false,0,4,1,19,0,,,11,14,0
408,2,4,1497,3,ACCELERATING,false,0,4,1,19,0,,,11,14,0
